galaxy,galactic year,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),"Intergalactic Development Index (IDI), Rank",Gross capital formation (% of GGP),"Population, total (millions)","Population, urban (%)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Adolescent birth rate (births per 1,000 female creatures ages 15-19)",Total unemployment rate (female to male ratio),"Unemployment, total (% of labour force)",Labour force participation rate (% ages 15 and older),Employment to population ratio (% ages 15 and older),Jungle area (% of total land area),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Youth unemployment rate (female to male ratio),"Unemployment, youth (% ages 15–24)","Infants lacking immunization, red hot disease (% of one-galactic year-olds)","Infants lacking immunization, Combination Vaccine (% of one-galactic year-olds)",Gross galactic product (GGP) per capita,"Gross galactic product (GGP), total","Outer Galaxies direct investment, net inflows (% of GGP)",Exports and imports (% of GGP),Share of seats in senate (% held by female),Natural resource depletion,Renewable energy consumption (% of total final energy consumption),Domestic credit provided by financial sector (% of GGP),Gross fixed capital formation (% of GGP),"Remittances, inflows (% of GGP)",Intergalactic inbound tourists (thousands),"Gross enrolment ratio, primary (% of primary under-age population)","Respiratory disease incidence (per 100,000 people)",Interstellar phone subscriptions (per 100 people),"Interstellar Data Net users, total (% of population)",Current health expenditure (% of GGP),Gender Development Index (GDI),Adjusted net savings ,"Creature Immunodeficiency Disease prevalence, adult (% ages 15-49), total",Private galaxy capital flows (% of GGP),y,diff - Life expectancy at birth,diff - Mortality rate,diff - Labour force participation rate (% ages 15 and older),diff - Mean years of education,diff - Expected years of education,diff - Estimated gross galactic income per capita,diff - Population with at least some secondary education,diff - Intergalactic Development Index (IDI),"diff - Intergalactic Development Index (IDI), Rank","Population, ages 15–64 (rate)","Population, ages 65 and older (rate)","Population, under age 5 (rate)"
Hydrus I,1003002.0,1.0183454245385315,82.11954232364532,15167.101943605283,0.8200464517344394,13.69816429182418,14.183572017918053,82.02037981773384,36.473326046845,744.5871413395104,73.9225120352998,20.719675699920487,56.959630517154274,2.543147326699746,23.999573727228324,69.66734752601725,63.109703829717596,46.90856081185791,46.26018123301445,2.276424768230261,39.15603236062961,23.09860311637907,12.662197026014328,31299.17012272904,7039.4007203343135,20.51360901683569,97.62654629883738,20.389142066871134,8.042870577391392,63.00537494468851,127.14741585787284,33.128218475341804,16.884923433164456,53973.749983441725,116.2127620971404,174.34004021819598,82.08987122459618,46.392379280575135,9.136298000874431,1.0055959504672782,26.516243668793834,3.746811109545465,20.182651300780112,0.07982803472981148,-6.02922411464457,54.56688362121582,9.628231526940775,0.1403183148513708,-1.2150729511844882,13304.97449651878,2.7835539597727954,0.010214572426061998,-11.43132950924634,0.7510737784316659,0.09647616479160423,0.12415029742679465
Carina II,1003002.0,0.9146054337640516,75.23502569167442,15497.185052982211,0.729540608656799,13.62262124029186,6.182495843645673,188.67525110223838,34.87733929820509,758.2777568977438,56.60908571213797,14.697614799023912,148.41819144054517,2.8944715962399297,13.702657929603847,66.09616262917325,65.06602914716603,34.750761097734724,23.476502919873823,2.300961130183226,24.61638563122651,25.73329088408876,16.322036214470867,18955.886435631088,6944.953831251666,15.38115994617343,83.44084424034621,21.445883891554423,11.704523235716882,72.30505110587085,87.05502957420433,32.432285466194145,14.18116990991625,46452.228711955366,127.42797293966196,396.73335035906166,62.001459702482826,33.560890374034656,5.541045544967403,0.9007291304201144,37.78525749979423,4.642280295861814,25.99172969349833,0.04884222437887109,-3.6355255230511503,35.862653301181275,50.104945021862356,0.8228104942154981,-0.7627000248334707,13705.099826424837,4.468880259461108,0.07153821340141647,-9.143734006504367,0.7398949671380904,0.08338540509821331,0.11985674553362473
UGCA 105,1003002.0,0.9600794130277922,84.64795683107101,19550.08525964962,0.6925006652481897,17.949886957234593,11.01059562703053,128.99140434255585,29.456867769827326,763.1159204984757,50.55157867628388,17.444429951876746,84.32309947827508,4.7545090714143745,9.005938514449726,71.72520752132675,70.26529323758729,35.39710651700992,62.9964136228193,3.332493314837918,22.45665009721015,22.649588973124644,17.69787604957819,23948.154366088456,6995.480581716638,16.09130389854312,131.0939392535972,12.127408867002575,6.9511050598478565,27.275365673394546,94.07803235843272,28.79742776107788,19.760140723248245,47681.878425375624,126.55452885335923,197.73814852145733,72.23619301493633,35.22477356273769,6.454291764409675,0.9864144896937544,23.193705108313278,4.616841586832411,43.37387361401865,0.0489074457582398,-5.617951537270677,78.90715973854066,21.186964408682663,-0.8103008537239113,-1.9499442763439627,13357.249842228674,2.693678256328091,0.025195012263723945,10.005587583922773,0.8245688197905764,0.08331034766915553,0.11503577098720555
"Cassiopeia Dwarf (Cas dSph, Andromeda VII)",1003002.0,0.9921367508433192,84.18297850621639,39904.23760954118,1.0523927036771397,20.45004436158405,14.145276475410249,49.400412869020364,35.64551007551411,758.5253772837412,82.60424272554967,26.356863607788373,65.37281686310217,2.3269293417990764,14.468858839382564,71.09436483263833,65.60572213267771,30.9431771113751,55.7752224150813,2.102398712903075,22.623516612940513,29.846996504780336,16.563053497076034,55197.361337427414,7321.18553328765,28.051035690363488,199.6984445494006,26.98923089628406,6.904503811459388,35.58102146221397,153.1454816963728,31.674809162139894,8.18626541897947,69292.08331210124,117.66935476406702,146.50625288708758,128.34966969416288,74.0682514124171,8.991610439910403,1.0432065834830078,32.31070413260005,5.365254696280747,-5.275350106527057,0.1854202967224544,-5.888134316562322,51.07921682834626,17.515390604404143,-0.883041534076121,-1.3881738653230469,22780.614867985147,-0.8149061251896303,-0.04181791351090611,-1.0137691007808423,0.7294321694346507,0.08663628906497041,0.11284926669996778
UGC 9240 (DDO 190),1003002.0,0.6161155890798327,62.69609253909936,17229.582850267692,0.5700776799185869,12.40850395782435,7.112585747343607,203.86136151501012,25.44622901349907,755.205435305127,38.46638328976444,15.772443014291554,91.78889754011091,2.5385854812617747,7.3244685919641475,96.52193599895644,95.57679597257021,42.610640141560346,41.73221336366849,1.9770417619780356,12.390297915789775,32.07795212508948,20.20723848208785,20923.633746004092,6919.5095781289965,17.601674334704875,90.44304801000065,46.00304974926266,17.363547270204073,120.13534148630394,63.456240673914905,23.097980838298803,9.69689092630772,53532.98459764916,134.4002586792807,305.99162503761363,35.623608728415974,37.24952415868732,9.643650368076637,1.0166940053495748,9.66555452635117,9.809238160467975,23.55310379538072,0.04220751497195863,-1.8696712325610532,29.30562565207481,-4.638913708005152,1.1316011992554635,0.11250835006517723,10074.07381411967,9.67520459942181,0.034756972330922946,-8.089526718053058,0.9635575684162829,0.08640919594749692,0.11985674553362473
KK98 77,1003002.0,0.5273820621812473,55.268364807643536,17398.348289581256,0.6267695156902984,12.130400172023453,8.841732348522441,178.60723845784577,15.726969082960967,756.6582105873665,52.61290181257429,15.23764769816481,141.94781937765566,2.5705215456693757,11.143532669939189,92.52701948944502,90.137389444525,67.31534754477903,46.92387065339289,1.9196160131232245,22.050843610969967,40.478416633389976,22.80245622754097,22102.21018509044,6929.924098618485,16.28469164058566,120.78831789270744,25.048275672903944,8.54030192011424,109.35692079701008,109.77850379182506,19.397295036315924,11.776491638096301,57276.08268504749,117.59219590689095,762.7190412570071,66.37225095243136,29.506508964909454,8.334682198638859,0.9839247785842926,14.786424304888046,23.419908694937,28.994042842707263,0.044150584428291666,-5.802464879619187,54.87685099899769,3.2390915609611106,1.0785646833940328,0.5674738446382935,10544.313727758083,14.07386306134878,-0.002661946358860999,2.0329539989744174,0.8047182785169497,0.08572103086571377,0.11985674553362473
Sculptor Dwarf (E351-G30),1003002.0,1.1473197551403858,90.07491742856342,58479.218209606086,1.0454774409007048,20.67764455075984,15.129625242659753,73.05377425023944,30.700973594630362,767.0543861398302,103.00176326425245,26.130377151863662,53.40127028459011,2.3616584711809336,12.752365244686587,76.9882340589105,71.28042778387308,67.33177741686794,56.435463121403224,1.8792584845018578,26.46839084318308,21.843485050064928,12.327184549570086,58290.817436578116,7296.743657870332,16.722654601931573,131.3441202564961,33.22589617318735,8.122285931963512,54.1758423853277,193.65604682113042,30.036174655914305,7.618934196278121,66005.81188641906,119.62551192726852,142.80491368025469,81.63012703156252,96.0744711091945,11.867259259031071,1.0729633199270947,22.751625866794768,4.2142071516809425,22.945941820227876,0.16934980799142052,-4.082837787303254,68.3062934488058,1.7632473651618559,-0.37390208496007193,-1.0842813108187737,30738.020731267097,-6.790065338631287,-0.00576881446035024,8.069721760321416,0.7165861961505214,0.08629353782207334,0.11063463690844358
Crater II,1003002.0,0.6168721120874268,61.84132370706243,14140.697341608435,0.4914631146576096,12.440243373644776,6.0152920844635975,246.0198688520623,25.13053621440243,798.4044551015488,61.31828897397729,12.675642453052578,186.14103974566987,2.4013959449877516,10.73722213073114,77.065008620953,78.67320867875691,91.61495913220142,47.94967854644209,1.8741091917518662,17.068109596315114,58.2431452071721,40.62220706820489,16148.129549425452,6921.671632537424,17.420982002913956,95.35061528314938,22.78365845684002,20.307618184942207,120.88464283106413,40.11132009261027,23.243871216773982,9.57774804196415,40232.261166058124,116.28232542012016,503.24006663832006,60.10565928174854,27.649592500770932,5.628774571601922,0.8971381075884151,3.5271636638468067,7.862061263001099,28.433654193730163,0.04381420569250416,-0.9984763899184728,62.553988651037216,-6.146048569652653,1.5527149907513278,1.5101781752878698,9027.073122873051,16.159827043622606,-0.000385626215763759,8.483751231884858,0.8104863067176411,0.08572103086571377,0.11985674553362473
ESO 540-032,1003002.0,1.0006578561146848,81.39630682805388,26002.01772400501,0.7556931295825028,14.52126363442546,7.418214480707205,168.83284831638832,37.264045246875966,759.5577482866661,51.6992816142669,16.76315578095856,69.88794989905347,2.512592712129504,8.899440771472369,88.0295781347554,87.04029017044516,58.739512345746526,59.98383104403772,2.2180239665379484,18.490717422289524,17.764725739943614,15.943350975364444,23423.591521177797,6990.623517550332,20.673099709749227,174.81271952081693,37.964765048143455,14.010596562883466,78.79679224147928,123.06850359128048,34.28484658145904,13.996277147285396,87606.43398021556,130.52631111482148,322.99247191408364,58.90806141089794,40.36025600748757,7.46591336619673,1.012815016030157,34.949488979897126,4.518441274351662,19.281273927252318,0.06709989192418497,-7.052502839818011,132.7797598695755,6.391591448779633,0.32572347694217124,-0.5741030724179336,14559.415797265845,7.473396991816223,0.03235077511243231,-0.2306663059737043,0.9213159893818299,0.08338540509821331,0.11651101534208423
Tucana IV,1003002.0,0.6969199059222265,61.54225514188038,21385.815398084163,0.6442793487540275,11.758107651659145,6.851400863084191,203.40631934259392,30.926715479200755,754.940528746155,59.10789262454857,14.18250505142206,156.05707345012692,2.6438124180875384,8.133048826425068,80.70851166750754,81.73869680137959,65.79483420837516,64.9835020319865,1.9966859848786165,16.00692520068296,50.445511324732806,24.632731033563616,20065.909013930133,6953.943923388136,12.255164626687765,100.17182260580988,18.334132952291476,9.961999138028027,93.37167163968451,78.03791097423469,30.05569150543213,11.16499383830114,41102.5215610353,117.19772545503065,235.5216201864441,82.22712660718659,21.634493506201334,6.595326798593135,0.8919362673389455,16.062787198509398,6.1051971167314925,25.450727849067462,0.04337102301642681,-3.2663300913183453,63.447776504158966,5.03383995254158,1.7045688725883013,1.7774568893788047,10030.1994128822,11.824134078488093,0.060893041969615876,1.7143454031901824,0.9618711321739029,0.08331034766915553,0.11985674553362473
Sextans Dwarf Sph,1003002.0,0.6458816747433873,54.693102749808396,23026.1553611656,0.7392546249724651,12.7664557182679,7.4275137433402945,191.60596360873367,29.752101282804908,754.713881709643,67.55672428239033,14.511986059397175,178.32804466301224,2.6136865416781077,11.919078599121521,87.74999222522956,89.38040608921364,63.162432807696966,51.37843938836544,2.1066430886190544,23.305144972753254,44.76395871606074,30.730169674754144,19459.90253901331,6965.486553531548,16.466916646361348,94.07993084295114,18.72634388747392,14.925236159124374,101.4301345413948,71.62615629087067,28.335282774925236,10.366252642701639,42706.173563368306,124.23710942321225,486.43833473618906,47.768305680222475,30.49330101109875,6.8776508688948175,0.949234615763697,14.955153207115984,9.137518401190082,33.2594453294479,0.04394806784746464,-3.440338282670531,41.7282224047184,2.266774040463911,2.1562242493822534,-0.2884955038038651,11001.356536886817,0.871124395838812,0.07060680437552422,-8.812863281284978,0.852474219869029,0.08564597343665599,0.11985674553362473
"Leo A (Leo III, DDO 69)",1003002.0,0.9641620665823972,74.66093127501127,17632.463449259532,0.8969482276228432,12.592707124397016,7.715774620625902,160.95851987338082,26.538204119736513,758.0791463473164,72.32581190950252,17.597286617862128,152.83495041513726,2.665014692439421,9.159355755761396,70.05600520421785,72.12922742933931,61.70440798564475,56.106417428212346,2.350109900754121,13.599363985414671,30.06973198858905,16.801153398156167,22108.10283662228,6956.197651595298,16.35245272120461,99.81959285746665,20.559054085396927,10.1742966220641,99.42826861762886,92.81973759554982,26.099362690925602,11.795309304601247,47217.4301117129,119.70398114031866,223.05622829356255,70.98673042535572,32.995947983700475,7.942860942583195,0.9671930842848266,18.6053826188068,5.166035819175338,26.74155418330714,0.04986564298049023,-5.230057805346554,95.18566470623017,38.34261341926218,0.2807368444189678,-0.09574771738102296,16418.356398905158,-2.7620865272182376,0.06095840596778869,-6.3454742343165025,0.8678537642420195,0.08739951157581134,0.11985674553362473
MB 1 (KK98 21),1003002.0,0.9432354333765146,79.76463214236622,26457.362535793458,0.8993539596000275,18.672885150948666,13.743589205729366,87.82240619141645,34.2532954495075,767.9838675742911,73.32276922350813,24.78555322378307,83.45817198497734,2.5294945639035467,23.597527463308488,69.28782104275842,64.60568216497887,64.91398640761021,58.04196229552734,2.0666849849239,47.83212875746503,17.749413617264153,12.347363947629928,36082.9178060632,7131.339412207912,18.19632884681225,175.8009242174873,25.892254537469487,7.8336923140516825,33.730807137016804,99.5690998957132,31.258024047851567,11.929729513189173,67806.66757351291,122.29339447757661,156.3807277652595,84.73614255360278,55.94406511046211,8.706203377388704,1.0508812478344578,19.740992950076414,4.899717021464402,29.08942209982719,0.13416423843879732,-9.193196947052606,120.36780126571657,9.553841656349373,0.09513243287053796,-0.8643663844226875,16000.301572976927,0.8329530746851712,0.0018959135352315728,5.4853677174663105,0.7287292131143402,0.0962256219296272,0.12415029742679465
Andromeda XXII[57],1003002.0,1.0231418221573203,88.35294354149204,35059.70221811502,0.9890065318986024,17.655281043806422,10.218880123904926,172.89678759784672,31.82723283254838,764.8957162323462,71.16653398755663,18.65401730926934,81.12961904994864,3.5885963603683124,15.931501210278554,71.00316009048174,68.67859309143597,42.845020551078704,43.739092325135495,2.4408843572901366,36.14742430873557,25.347048149372874,12.671359121054412,37277.26619826642,7003.961290482575,16.30026055186987,164.11477991801326,22.01465437898659,8.078857167378652,56.042841332073,133.62862648792648,30.284783142089843,10.60361065799118,74823.294795236,123.01877692874876,223.39730823600257,86.90583474408139,46.32370350866653,6.203124512487136,1.0454922551027406,22.000101509652325,5.118631674726291,5.126337874051515,0.07354490286692195,-7.427048014221475,115.03893371224406,25.17639393069008,0.22362017724419733,-1.3477397111941578,19957.370451547013,1.7585256835155785,0.005778519000859889,4.648772813088381,0.7551002090779292,0.09332728794679286,0.12127835384545466
ESO 325-11,1003002.0,0.996846834598649,85.40855598450892,32326.895516058365,0.8679881399300162,22.054106423049312,10.506132915596538,123.05665496863918,26.674583843696603,768.972811752961,110.68553049861605,27.21725715864014,112.20003707793131,2.7584921738459647,17.201004717954845,71.28440488322622,64.16487726453411,31.070979826635998,54.80258269775412,2.177720299433138,42.495213380495976,21.46578686204485,13.745242942422626,29666.308659299633,7170.362325302401,16.850342442840336,87.1718412784564,27.52345681533152,8.60506027157299,79.71807927152956,88.41145382211738,27.093920979499817,10.68977044031583,70589.84702189447,127.3805453184693,201.3353499924488,66.82690930860825,51.00514205173089,11.697154321417885,1.1027064662461723,22.164186612427386,5.136717966302374,23.84569649994968,0.07565342528778041,-7.242694620828082,74.68862827062605,15.533827600744967,-0.31228178645227883,-1.748292501020337,17316.485595886017,-0.5428203119371422,-0.03581935418690233,14.024742566975698,0.6963447183454917,0.08663628906497041,0.12127835384545466
Pisces Dwarf,1003002.0,0.9538516041231802,82.45000974427606,24371.31510332205,0.8755426365101088,12.68842406937617,10.822846164363305,131.36496413541988,31.167397202024702,763.2568250200391,73.20864269774295,20.04281302949531,117.14441178081672,3.162974507601478,19.34479352173338,75.48124573770143,69.53736178017246,54.91025959391563,59.244353169138755,2.3800861759307193,45.199630905750006,26.22191006312788,14.539578351378443,26012.248682063433,7003.94022636706,15.242690880298614,150.19891831872766,23.266319918304,10.7297686997129,37.958104175420594,94.94236816132876,30.11001769447327,15.74288122944972,65669.93729173788,109.64153219122312,198.94263279898587,71.88267781508054,37.66813336263543,7.995149620163887,1.017443152918116,23.05524827254891,6.845312730262126,25.294404162556148,0.06250980511684534,-4.357211315479766,89.68156117260456,13.069280085215592,-0.5519092492040513,-1.8224347570789583,15403.555855137578,0.7541001280479729,0.05555231250613376,-2.218597129660855,0.8104863274905001,0.08663628906497041,0.1227535982003333
